Core_Formula,Shell_Formula,Consensus_Quality,XGB_Quality,KNN_Quality,Verification_Agreement_%,Total_Confinement_eV,Core_Eg_nano_3nm_eV,Shell_Eg_bulk_eV,Total_Confinement_eV.1,Dielectric_Contrast_Ratio,Defect_Gradient_eV,Confinement_Asymmetry,Core_a_A,Shell_a_A,Lattice_Mismatch_pct,Synthesizability_Index,Synthesis_Regime,Core_Ehull_eV_atom,Shell_Ehull_eV_atom,Max_Pair_Ehull_eV_atom,Thermodynamically_Stable,Design_Thickness_nm,Design_Trap_Depth_eV,Calculated_Eps_r,Effective_Barrier_eV,Retention_Time_Years,J_OFF_2V_A_m2,J_ON_2V_A_m2,I_OFF_2V_A,I_ON_2V_A,Simulated_ON_OFF_Ratio_2V
Ba2ZnS3,Ba2TeP2O9,0.5135003781858283,0.48176214,0.5875563146482564,78.04016450074234,1.4163999999999994,2.222661685936353,3.4372,1.4163999999999994,1.446353174333333,-0.9422492841156482,5.984191399450697,4.7166486394751175,4.53925138527649,3.761086902126523,0.3996190183244618,Coherent Epitaxy (Ideal),0.0037727745656497,0.0,0.0037727745656497,True,6.0,0.2,9.464,1.719,7.256850170752504e-18,1.0337374852725638,333334.3670708186,1.0337374852725638e-14,3.333343670708186e-09,322455.5284293758
Ba2ZnS3,Ba2TeP2O9,0.5135003781858283,0.48176214,0.5875563146482564,78.04016450074234,1.4163999999999994,2.222661685936353,3.4372,1.4163999999999994,1.446353174333333,-0.9422492841156482,5.984191399450697,4.7166486394751175,4.53925138527649,3.761086902126523,0.3996190183244618,Coherent Epitaxy (Ideal),0.0037727745656497,0.0,0.0037727745656497,True,6.0,0.3,9.464,1.719,3.472755583540211e-16,1.0337374852725638,333334.3670708186,1.0337374852725638e-14,3.333343670708186e-09,322455.5284293758
Ba2ZnS3,Ba2TeP2O9,0.5135003781858283,0.48176214,0.5875563146482564,78.04016450074234,1.4163999999999994,2.222661685936353,3.4372,1.4163999999999994,1.446353174333333,-0.9422492841156482,5.984191399450697,4.7166486394751175,4.53925138527649,3.761086902126523,0.3996190183244618,Coherent Epitaxy (Ideal),0.0037727745656497,0.0,0.0037727745656497,True,6.0,0.4,9.464,1.719,1.6618823675891287e-14,1.0337374852725638,333334.3670708186,1.0337374852725638e-14,3.333343670708186e-09,322455.5284293758
Ba3MoN4,Ba3GaS4Cl,0.5472591255142655,0.5013192,0.6544522557107494,69.4539891818512,1.7573,2.055724189241784,3.6078,1.7573,1.5333421353333334,-1.1088627095138777,5.875172632344949,4.756657482431492,4.523642051890609,4.898722083763973,0.394784852475452,Coherent Epitaxy (Ideal),0.025,0.0,0.025,True,2.0,0.2,8.683,1.804,7.256850170752504e-18,10000000.0,10000000.0,1e-07,1e-07,1.0
Ba3MoN4,Ba3GaS4Cl,0.5472591255142655,0.5013192,0.6544522557107494,69.4539891818512,1.7573,2.055724189241784,3.6078,1.7573,1.5333421353333334,-1.1088627095138777,5.875172632344949,4.756657482431492,4.523642051890609,4.898722083763973,0.394784852475452,Coherent Epitaxy (Ideal),0.025,0.0,0.025,True,2.0,0.3,8.683,1.804,3.472755583540211e-16,10000000.0,10000000.0,1e-07,1e-07,1.0
Ba3MoN4,Ba3GaS4Cl,0.5472591255142655,0.5013192,0.6544522557107494,69.4539891818512,1.7573,2.055724189241784,3.6078,1.7573,1.5333421353333334,-1.1088627095138777,5.875172632344949,4.756657482431492,4.523642051890609,4.898722083763973,0.394784852475452,Coherent Epitaxy (Ideal),0.025,0.0,0.025,True,2.0,0.4,8.683,1.804,1.6618823675891287e-14,10000000.0,10000000.0,1e-07,1e-07,1.0
Ba3MoN4,Ba3GaS4Cl,0.5472591255142655,0.5013192,0.6544522557107494,69.4539891818512,1.7573,2.055724189241784,3.6078,1.7573,1.5333421353333334,-1.1088627095138777,5.875172632344949,4.756657482431492,4.523642051890609,4.898722083763973,0.394784852475452,Coherent Epitaxy (Ideal),0.025,0.0,0.025,True,3.0,0.2,8.683,1.804,7.256850170752504e-18,466257.2698805151,1132923.9365471818,4.662572698805151e-09,1.1329239365471817e-08,2.429825784459102
Ba3MoN4,Ba3GaS4Cl,0.5472591255142655,0.5013192,0.6544522557107494,69.4539891818512,1.7573,2.055724189241784,3.6078,1.7573,1.5333421353333334,-1.1088627095138777,5.875172632344949,4.756657482431492,4.523642051890609,4.898722083763973,0.394784852475452,Coherent Epitaxy (Ideal),0.025,0.0,0.025,True,3.0,0.3,8.683,1.804,3.472755583540211e-16,466257.2698805151,1132923.9365471818,4.662572698805151e-09,1.1329239365471817e-08,2.429825784459102
Ba3MoN4,Ba3GaS4Cl,0.5472591255142655,0.5013192,0.6544522557107494,69.4539891818512,1.7573,2.055724189241784,3.6078,1.7573,1.5333421353333334,-1.1088627095138777,5.875172632344949,4.756657482431492,4.523642051890609,4.898722083763973,0.394784852475452,Coherent Epitaxy (Ideal),0.025,0.0,0.025,True,3.0,0.4,8.683,1.804,1.6618823675891287e-14,466257.2698805151,1132923.9365471818,4.662572698805151e-09,1.1329239365471817e-08,2.429825784459102
Ba3MoN4,Ba3GaS4Cl,0.5472591255142655,0.5013192,0.6544522557107494,69.4539891818512,1.7573,2.055724189241784,3.6078,1.7573,1.5333421353333334,-1.1088627095138777,5.875172632344949,4.756657482431492,4.523642051890609,4.898722083763973,0.394784852475452,Coherent Epitaxy (Ideal),0.025,0.0,0.025,True,4.0,0.2,8.683,1.804,7.256850170752504e-18,2813.644591242409,502813.64459124237,2.813644591242409e-11,5.028136445912423e-09,178.7054577384335
