Core_Formula,Shell_Formula,Consensus_Quality,XGB_Quality,ET_Quality,Verification_Agreement_%,Core_Eg_nano_3nm_eV,Shell_Eg_bulk_eV,Total_Confinement_eV,Dielectric_Contrast_Ratio,Defect_Gradient_eV,Confinement_Asymmetry
Ba2InBiSe5,Ba2HoCl7,0.6363087489720507,0.714389,0.5191883182814526,68.35209259275953,1.316416997726819,5.4559,4.1395,17.526026148831015,-1.396953462679399,-0.2094214277086604
Ba2Zr6BCl17,Ba2P2O7,0.6360196903920675,0.71349967,0.519799698287374,68.5883293711031,1.3409169977268192,5.1483,3.8074,15.807777426493834,-0.8982767017503321,0.011608972001891
Ba2Mn(AsO4)2,Ba2YC2(O2F)3,0.635810932081987,0.7144754,0.5178142104597131,68.08198620903494,1.498186441755564,5.263999999999999,3.7658,16.080209212820318,-0.7375411424943157,-0.0629348345637049
Ba3Zr6BeCl18,Ba3Tb(BO2)9,0.6357726544186357,0.7257039,0.5008757338039289,63.34063341807619,1.2822169977268187,5.1728,3.8906,15.94269133886722,-0.844198488521505,-0.2754845011052279
Ba2FeMoO6,Ba3B6O11F2,0.6356978696488846,0.7165931,0.5143549993394586,67.14108585561169,1.1591169977268192,5.252710526336427,4.0936,16.384847293223228,-0.7062416465454535,-0.2223470783662302
Ba3ThSe7,Ba2HoCl7,0.635461580576888,0.708877,0.5253383810877582,70.25824750864204,1.178416997726819,5.4559,4.2775,17.526026148831015,-0.9288281791903364,0.0178375219170075
Ba2Mn(AsO4)2,Ba(PO3)2,0.6354583467205738,0.7129281,0.5192536774179277,68.56398302788382,1.498186441755564,5.4349,3.9367,17.018079909020226,-0.5234260808276465,0.0641400157492315
Ba3Zr2S7,Ba2DyCl7,0.6353223987695945,0.7087645,0.5251591822200449,70.24041034898168,1.082816997726819,5.4194,4.336600000000001,17.31921624773407,-0.7210170602916661,-0.1356362127011944
Ba2Zr6BCl17,Ba2YC2(O2F)3,0.6347913013773447,0.7147368,0.5148730096412911,67.49150748032218,1.3409169977268192,5.263999999999999,3.9231,16.447548766982095,-0.8702404223672167,0.148275598378833
Ba3Zr6BeCl18,Ba3B6O11F2,0.6343664459430479,0.7128007,0.5167150328664242,68.10359616897854,1.2822169977268187,5.252710526336427,3.9705,16.384847293223228,-0.9204275245454538,0.1338622339755698
Ba3NbAs3O,Ba2DyCl7,0.634262437990736,0.708607,0.522745538183627,69.81181727721206,1.323916997726819,5.4194,4.0955,17.31921624773407,-1.3566727890416663,0.0883652789647173
Ba3Zr6BeCl18,Ba2CaP4(H3O8)2,0.6339102568943552,0.7071503,0.5240501917201409,70.25665715853249,1.2822169977268187,5.4657,4.1835,17.581490207109955,-0.2749266898645301,-0.1015656746743157
Ba4LaGe3SbSe13,Ba2HoCl7,0.6327227521632046,0.7092597,0.5179173173243629,68.81584798827134,1.4883785721190117,5.4559,3.9675,17.408975662191686,-1.4092840607741486,-0.2036798991808443
Ba3NbAs3O,Ba2HoCl7,0.6327127471877776,0.70430684,0.5253215768222119,70.88791028326357,1.323916997726819,5.4559,4.132,17.526026148831015,-1.3533320693750008,0.0964181994191675
Ba3In2O6,Ba3Tb(BO2)9,0.6326583688091548,0.70911527,0.5179729473171909,68.8461974805517,1.107916997726819,5.1728,4.0649,15.94269133886722,-0.6292258236730199,-0.1821693030578858
Ba2InCuO4,AcCl3,0.6325900607178233,0.7123161,0.5130009484463984,67.46717132291641,1.3662169977268188,5.0865,3.7203,15.469499303872531,-0.7153995097916672,-0.0369056258903851
Ba2Mn(AsO4)2,AlPO4,0.6324742218600963,0.7061538,0.5219547651080424,70.00280778979572,1.498186441755564,5.6178,4.1196,18.03944940586021,-0.6696392058474885,-0.1353529468880474
AcFeO3,Al11TlO17,0.6321128550231248,0.7013375,0.528275803491421,71.85103478796665,1.263816997726819,5.323600000000001,4.0598,16.780212773097965,-0.4435167744568944,-0.0685748066407211
Ba3Zr2S7,Ba2HoCl7,0.6317004083617931,0.702857,0.5249654797276868,71.02324836226896,1.082816997726819,5.4559,4.3731,17.526026148831015,-0.7176763406250006,-0.1261576456060918
Ba3In2O6,Ba2P2O7,0.631617170157648,0.7057236,0.5204575051432273,69.78161215484322,1.107916997726819,5.1483,4.0404,15.807777426493834,-0.7212130241774881,-0.1501831501831501
Ba2Tl2O5,Ba3Tm(BO2)9,0.6314621025290865,0.70118624,0.5268758669413077,71.61212420240511,1.0156169977268188,5.2676,4.252,16.467591779378182,-1.1736809833811237,-0.0941204139228598
Ba2FeMoO6,Al2Pb3F12,0.6304282613450225,0.7136787,0.5055525322392423,65.85944046313396,1.1591169977268192,5.2252,4.0661000000000005,16.232185176768496,-0.7445529756764704,-0.2691276653304149
Ba4LaGe3SbSe13,Ba2CaP4(H3O8)2,0.6300570157196906,0.7006213,0.5242105044491061,71.19428140042514,1.4883785721190117,5.4657,3.977300000000001,17.4640692945134,-1.1040565981386783,0.1132677947351218
Ba2Ge2Se5,Ba2B11H7O22,0.6298386958362591,0.7046905,0.5175608910923032,69.37951982421367,1.5466208727092796,5.6652,4.118499999999999,16.956706822295736,-1.1839908185689467,-0.0230909311642588
Ba3Zr2S7,Ba3Tb(BO2)9,0.629736019812618,0.7017149,0.5217676948572055,70.58443117408896,1.082816997726819,5.1728,4.09,15.94269133886722,-0.9817206766465052,0.0146699266503667
Ba3Zr6BeCl18,Ba2P2O7,0.6296245643578986,0.70936215,0.5100181423333834,67.30404644342451,1.2822169977268187,5.1483,3.8661,15.807777426493834,-0.9361856890259732,-0.2426476293939629
Ba3Zr2S7,Ba3Tm(BO2)9,0.6294958899078262,0.69885087,0.5254633748674125,71.67598172231446,1.082816997726819,5.2676,4.1848,16.467591779378182,-0.9890272353024204,0.0570158669470464
Ba2Tl2O5,Ba3Tb(BO2)9,0.6291907745896311,0.70034313,0.5224622086431909,70.90609315142225,1.0156169977268188,5.1728,4.1572,15.94269133886722,-1.1663744247252086,-0.139228326758395
Ba2Mn(AsO4)2,Ba3Tm(BO2)9,0.6279990921505093,0.70815593,0.5077637608070671,67.03858474481592,1.498186441755564,5.2676,3.7694,16.09980458457755,-0.6808967800288781,-0.193558656550114
Ba3Sb2Se7,Ba2DyCl7,0.627765388295751,0.6948038,0.5272077794017921,72.57047293218102,1.1737615750124288,5.4194,4.2456,17.31921624773407,-1.4250768693411453,0.0057471264367816
AgHg2PO4,AlH10SO9F,0.6269386696644677,0.69855255,0.5195178061296674,70.60354649982898,1.4446169977268193,5.459199999999999,4.0146,17.544680452886684,-0.218473610830626,0.0296916255666816
Ba4LaGe3SbSe13,Ba2DyCl7,0.6268644367080172,0.7009153,0.5157881315601963,69.56905945345002,1.4883785721190117,5.4194,3.931,17.203546975487537,-1.412624780440814,-0.2148562706690409
Ba2MnSe3,Ba3Tb(BO2)9,0.6266966937908445,0.6995713,0.5173847523651803,70.0586464010972,1.322916997726819,5.1728,3.8499,15.94269133886722,-1.358493404361122,0.019558949583106
Ba2Ni(PO4)2,Ba3Tm(BO2)9,0.6262903300169407,0.69659036,0.5208402343698586,71.12769633886428,1.1930169977268188,5.2676,4.0746,16.467591779378182,-0.2204753401169799,-0.0303833505129338
Ba2SiTe4,Ba2CaP4(H3O8)2,0.6262245866019825,0.7085845,0.5026846608418475,66.0026300696714,1.3583169977268197,5.4657,4.1074,17.581490207109955,-1.2589667310550052,-0.2890392949311
Ba2MnSe3,Ba2CaP4(H3O8)2,0.6261796010949978,0.6997548,0.5158167961783134,69.73638034676183,1.322916997726819,5.4657,4.1428,17.581490207109955,-0.7892216057041472,0.1743265424350681
Ba3Zr6BeCl18,AlPO4,0.6257159884524168,0.6992453,0.5154220451294934,69.73274475532236,1.2822169977268187,5.6178,4.3356,18.451546239574878,-0.8402474729960305,-0.1663437586493219
Ba2MnSe3,Ba3Tm(BO2)9,0.6253695608800559,0.6940542,0.522342577980436,71.7671711402397,1.322916997726819,5.2676,3.9447,16.467591779378182,-1.3657999630170372,0.0643648439678556
Ba(SmTe2)2,Ba(PO3)2,0.625151556822684,0.6954721,0.5196706505940023,71.06488641173289,1.051116997726819,5.4349,4.3838,17.40684437120676,-1.1858106559523771,-0.1884210046078745
Ba2InCuO4,Ba3B6H2O13,0.6250733112382704,0.7013574,0.5106470672010913,68.52976067302885,1.3662169977268188,5.0891,3.7229,15.483711135885049,-0.6571995676041675,0.0126514276504875
Ba3Cr2O8,Ba3Tm(BO2)9,0.6250556920733856,0.69841456,0.5150173392809448,69.77214389438564,1.4032169977268192,5.2676,3.8644,16.467591779378182,-0.5088319317928041,0.1199668771348722
Ba3Ta2Se9,Ba2CaP4(H3O8)2,0.6241633163243812,0.6973423,0.5143948312476977,69.80410286279239,1.5010593186159011,5.4657,3.9646,17.10943891604252,-0.9854398239173576,0.1495232810371791
Ba2Tl2O5,Ba2YC2(O2F)3,0.6239749385179724,0.6886986,0.5268893870864425,73.37762370280113,1.0156169977268188,5.263999999999999,4.2484,16.447548766982095,-1.2303253458465613,0.0217493644666227
Ba2InCuO4,AlPO4,0.623947570977772,0.7017722,0.507210593070002,67.81399719860394,1.3662169977268188,5.6178,4.2516,18.451546239574878,-0.901922882162698,-0.2448019569103396
Ba2Ge2Se5,Al2H16S3O20,0.6238005876483859,0.6953971,0.5164058059310767,70.45868180593104,1.5466208727092796,5.6055,4.0588,16.644613819892903,-0.3465273859336886,-0.1192470680989454
Ba(SmTe2)2,Ba3B6O11F2,0.6235806402618053,0.68764204,0.5274885289506024,73.6401151792045,1.051116997726819,5.252710526336427,4.2016,16.384847293223228,-1.4122038325216426,-0.0912509520182787
Ba2GdMoO6,Al2Pb3F12,0.6232466408165076,0.69166887,0.5206132701416262,71.77957300000809,1.1637169977268191,5.2252,4.0615,16.232185176768496,-0.2050825616764715,-0.1063892650498584
Ba2InSbSe5,Ba2CaP4(H3O8)2,0.6225751907795405,0.68898356,0.5229625779315172,72.60258083516258,1.0234169977268193,5.4657,4.4423,17.581490207109955,-1.1312492278217063,-0.0511671881682912
AgRh(SO4)2,Ba2DyCl7,0.6223238334299024,0.6908773,0.5194935761990387,71.68078926046707,1.4293169977268192,5.4194,3.9901,17.31921624773407,-1.4077187857777784,0.1067391794691862
Ag2PHO4,B5H4NO8,0.6221898868430336,0.6958467,0.5117046273620622,69.50157747737995,1.5818709676048333,5.7298,4.1479,16.387360888277687,-0.5980527347263573,-0.0721087779358229
Ba3Zr2S7,Ba2P2O7,0.6221095504222371,0.6899717,0.5203163330401128,71.9644663446712,1.082816997726819,5.1483,4.0655,15.807777426493834,-1.0737078771509734,0.0476448161357766
Ba(GdTe2)2,Ba3B6O11F2,0.6220883277841811,0.6859432,0.5263059953323017,73.66264405506445,1.013858253812388,5.252710526336427,4.2389,16.384847293223228,-1.3978770714502138,-0.0824978178300973
Ba2SmMoO6,Al2Pb3F12,0.6218620872682094,0.6909609,0.5182138175233599,71.4272774083377,1.1639169977268191,5.2252,4.0613,16.232185176768496,-0.2276863591764706,-0.1262403663851476
Ba(GdTe2)2,Ba(PO3)2,0.6215356138305508,0.6889757,0.520375481982192,72.11724543392704,1.013858253812388,5.4349,4.4211,17.40684437120676,-1.1714838948809485,-0.1792087941914908
Ba2Zr6BCl17,AlPO4,0.6214172145466119,0.68862414,0.5206067613611892,72.21086865215328,1.3409169977268192,5.6178,4.2769,18.451546239574878,-0.8023384857203895,0.0610488905515678
Ba3Cr2O8,Ba3Tb(BO2)9,0.6211212368933963,0.6952651,0.5099053909700629,69.2392532798228,1.4032169977268192,5.1728,3.7696,15.94269133886722,-0.5015253731368889,0.0756048387096774
Ba3Sb2Se7,Ba2HoCl7,0.6210629722283215,0.68681145,0.5224402449543106,72.81439368439744,1.1737615750124288,5.4559,4.2821,17.526026148831015,-1.4217361496744798,0.0142219938815067
Ba2MnTe3,Ba2CaP4(H3O8)2,0.6209289849645593,0.69190705,0.5144618751721327,70.58193897211385,1.0806169977268187,5.4657,4.3851,17.581490207109955,-1.1014921552093573,-0.2300289617112494
Ba(DyTe2)2,Ba3B6O11F2,0.6206344377232704,0.68533367,0.5235855309250738,73.2408686625621,1.041616997726819,5.252710526336427,4.2111,16.384847293223228,-1.428506140616884,-0.1810690793379402
Ba(TbTe2)2,Ba3B6O11F2,0.6204991815023944,0.6861821,0.5219747567011228,72.81688605667352,1.0413169977268188,5.252710526336427,4.2114,16.384847293223228,-1.420404097402599,-0.1711069952984756
Ba2As2Se5,Ba2DyCl7,0.6202163025327346,0.6841874,0.5242595634330862,73.53167295786515,1.2791169977268189,5.4194,4.1403,17.31921624773407,-1.5755506853090244,-0.0332584595319179
AgRh(SO4)2,Ba2HoCl7,0.6199929522144287,0.68543744,0.5218261745242996,72.8955193776532,1.4293169977268192,5.4559,4.0266,17.526026148831015,-1.404378066111113,0.1148363383499726
Al4InAgSe8,Ba2CaP4(H3O8)2,0.61946595693285,0.6790004,0.5301642662449362,75.38199414596738,1.4118169977268191,5.4657,4.0539000000000005,17.581490207109955,-1.568305538644292,-0.0469424504797849
Ba2InCuO4,Ba2P2O7,0.6193238444012525,0.7118388,0.4805514084503359,61.20609255796906,1.3662169977268188,5.1483,3.7821,15.807777426493834,-0.9978610981926406,-0.3325401232119721
Ba3NbAs3O,Ba2B11H7O22,0.619149314731495,0.68982846,0.513130544051867,70.62278739845263,1.323916997726819,5.6652,4.3413,18.725422882466763,-1.0568146834126977,-0.0050445719024255
Ba3TaAs3O,Ba2B11H7O22,0.6187343907182821,0.68425834,0.5204483896060308,72.80500757333826,1.3373169977268191,5.6652,4.3279,18.725422882466763,-1.0322315168710312,-0.0345433119988909
Ba3(TaS4)2,Ba3Tm(BO2)9,0.6187152895143408,0.68222725,0.523447328013872,73.66123027224569,1.000616997726819,5.2676,4.267,16.467591779378182,-1.29569626169025,-0.1881415514412936
Ba2As2Se5,Ba2HoCl7,0.618558139812979,0.6817574,0.5237592041791304,73.78747218952142,1.2791169977268189,5.4559,4.1768,17.526026148831015,-1.572209965642359,-0.0242290748898678
Ba2Tl2O5,Ba2P2O7,0.6184658765132499,0.6824887,0.5224315969485225,73.4327513588119,1.0156169977268188,5.1483,4.1327,15.807777426493834,-1.2583616252296768,-0.1077019865947201
Ba(GdTe2)2,AcCl3,0.6184444283493912,0.68545943,0.5179218587896615,72.15552924696367,1.013858253812388,5.0865,4.0727,15.469499303872531,-1.1311736475297598,-0.171606059862008
Ba(YTe2)2,Ba3B6O11F2,0.6183909096240694,0.6847597,0.5188376997708516,72.42898996578322,1.061316997726819,5.252710526336427,4.1914,16.384847293223228,-1.4195893525216443,-0.1950183709500405
Ba(SmTe2)2,AcCl3,0.6183888384266096,0.6859971,0.5169763586330905,71.89950208159138,1.051116997726819,5.0865,4.0354,15.469499303872531,-1.1455004086011886,-0.1815433414283589
Ba3Zr6BeCl18,AcCl3,0.6183590271122164,0.69091684,0.5095222537832723,69.77862783997247,1.2822169977268187,5.0865,3.8043,15.469499303872531,-0.6537241006249999,0.0479194595589202
Ba(SmTe2)2,Ba3B6H2O13,0.6182155610910881,0.68619066,0.5162528906742305,71.73459438909656,1.051116997726819,5.0891,4.038,15.483711135885049,-1.087300466413689,-0.1357602773650321
Ba(GdTe2)2,Ba3B6H2O13,0.6180078768314512,0.68497294,0.5175602643642802,72.15666450747439,1.013858253812388,5.0891,4.0753,15.483711135885049,-1.07297370534226,-0.1262483743528084
Ba2Tl2O5,Ba2CaP4(H3O8)2,0.6178825170167588,0.6824145,0.5210845098814127,73.18984649979875,1.0156169977268188,5.4657,4.4501,17.581490207109955,-0.5971026260682337,0.015303026898272
Ba2Na2U(S2O)2,Ba3Tm(BO2)9,0.6178638892792114,0.6891612,0.5109178914185487,70.29474239471524,1.5081917121269697,5.2676,3.7594,15.843063850342524,-0.7750060396539102,0.1202319519072192
Ba(HoTe2)2,Ba3B6O11F2,0.6171525841168504,0.6796528,0.5234022004435314,74.02436159872028,1.0404169977268192,5.252710526336427,4.2123,16.384847293223228,-1.4364935975216435,-0.1842461363150773
Ba(GdSe2)2,Ba3Tb(BO2)9,0.6171499317134962,0.6903463,0.5073553634796404,69.44298524246659,1.481060739031996,5.1728,3.6918,15.94269133886722,-0.8769243528965083,0.1171244379435506
Ba3(TaS4)2,Ba2CaP4(H3O8)2,0.6170223546931367,0.68104553,0.5209875585906757,73.36879078311121,1.000616997726819,5.4657,4.4651,17.581490207109955,-0.7191179043773601,-0.0749143356251819
Ba3(TaS4)2,Ba2YC2(O2F)3,0.6167663233519296,0.6787344,0.5238141608836004,74.23467740326393,1.000616997726819,5.263999999999999,4.2634,16.447548766982095,-1.3523406241556877,-0.072758830979969
AgAs3H2O9,AlH10SO9F,0.6165632645357888,0.67983013,0.521662915763567,73.67155503834142,1.091616997726819,5.459199999999999,4.3676,17.544680452886684,-0.3104726809457054,-0.1102665079219708
Ba2Ni(PO4)2,Ba3Tb(BO2)9,0.6165215430227418,0.686757,0.5111682557978974,70.684520200924,1.1930169977268188,5.1728,3.9798,15.94269133886722,-0.2131687814610647,-0.0759837177747625
Ba2Zr6BCl17,Ba2CaP4(H3O8)2,0.6164883851762609,0.6834485,0.5160481929173063,72.08824293361435,1.3409169977268192,5.4657,4.1248000000000005,17.581490207109955,-0.2370177025888891,0.135133824670287
Ba3(AlAs2)2,Ba2CaP4(H3O8)2,0.6164558886926383,0.67742765,0.5249981729788111,74.6463401450918,1.311930106189244,5.4657,4.1538,17.581490207109955,-1.6114379490311976,-0.1690981751649092
Ba3Cr2O8,Ba2P2O7,0.6161827180712338,0.6906487,0.5044837380272437,68.8461404085634,1.4032169977268192,5.1483,3.7451,15.807777426493834,-0.5935125736413571,0.1117994179060639
Ba2ThS6,Ba(PO3)2,0.6161426622162725,0.68841034,0.5077411280300381,69.79158270910246,1.5637519865247549,5.4349,3.8712,15.351861952119572,-0.9974031263095244,-0.2064476131432114
AsS(IF3)2,Ba(AlCl4)2,0.6161142408966634,0.6834925,0.515046820074224,71.89150804087102,1.426816997726819,5.3891,3.9623,17.148148571559226,-0.5051545370681731,0.1587209449057365
Ba2Mn(AsO4)2,Ba3Tb(BO2)9,0.6159290994465857,0.6946435,0.49785748751474146,66.99608429165266,1.498186441755564,5.1728,3.6746,15.58662727050496,-0.673590221372963,-0.2471561530506721
Ba(GdSe2)2,Ba3Tm(BO2)9,0.6159270967962792,0.6889056,0.5064593170887358,69.4743793238771,1.481060739031996,5.2676,3.7866,16.467591779378182,-0.8842309115524234,0.161358474621032
Ba2MnMoO6,Ba(PO3)2,0.6158455805353796,0.68990415,0.5047576617132813,69.00436771315246,1.520474388087488,5.4349,3.9144,16.422348067260046,-0.3513023656830842,-0.2721745350500715
Ba2SmMoO6,Ba3B6O11F2,0.6158398168801008,0.6842118,0.5132818414565768,71.45204875669957,1.1639169977268191,5.252710526336427,4.0888,16.384847293223228,-0.1893750300454537,-0.0803658775190764
Ba3In2O6,Al2Pb3F12,0.6158253267434243,0.6825887,0.5156802423365423,72.14173734518585,1.107916997726819,5.2252,4.1173,16.232185176768496,-0.7437661888279856,0.1648410366016564
Ba2YCoO5,Ba2P2O7,0.6157499823234085,0.6804178,0.5187482320421944,73.03633642601162,1.0272169977268188,5.1483,4.1211,15.807777426493834,-0.414448503470417,-0.1269806605032637
Ba2SnSe5,Ba2B11H7O22,0.6156851865633892,0.68434185,0.5127001349589645,71.32235704412629,1.3426169977268192,5.6652,4.3226,18.725422882466763,-1.0587621978853536,-0.0848100680146207
Ba(DyTe2)2,Ba3B6H2O13,0.615623739395876,0.68404406,0.512993179346967,71.42095873376545,1.041616997726819,5.0891,4.0475,15.483711135885049,-1.1036027745089303,-0.2291043854231006
Ba2Mn(AsO4)2,Al2Pb3F12,0.6155506640900916,0.6899919,0.5038887933467197,68.82383634854412,1.498186441755564,5.2252,3.727,15.86965555303055,-0.7881305865279287,0.1371075932385296
Ag2PHO4,BHS3O11,0.6155448406929502,0.68558687,0.510481782256248,70.71989351588408,1.5818709676048333,5.696299999999999,4.1144,16.220475914395905,-0.2106667826748516,-0.1171981333851836
Ba2Ge2Se5,B5H4NO8,0.615477204319069,0.69747436,0.4924814402963452,65.54612868169912,1.5466208727092796,5.7298,4.1831,17.295910051697355,-0.7849234983275466,-0.2935382850039444
Au2Se3O10,B5H12NO12,0.6154133619954671,0.6785567,0.5206983392662022,73.6739327686467,1.214816997726819,5.5022,4.2874,17.789162841996657,-0.9261251017256932,0.0643280309744834
Ba2Ni(PO4)2,Ba2P2O7,0.6152607594992887,0.68431455,0.5116800454919962,71.13122345589936,1.1930169977268188,5.1483,3.9553,15.807777426493834,-0.3051559819655329,-0.0426516319874598
Ba2YCoO5,Ba3Tm(BO2)9,0.6152063665432801,0.6806462,0.5170466148960268,72.68087997914512,1.0272169977268188,5.2676,4.2404,16.467591779378182,-0.329767861621864,-0.1128195453259126
Ba2Ni(PO4)2,Ba2YC2(O2F)3,0.6151484993341869,0.6798545,0.5180894204088315,72.99287764635791,1.1930169977268188,5.263999999999999,4.071,16.447548766982095,-0.2771197025824174,0.0905919921395234
Ba3Zr6BeCl18,Ba3B6H2O13,0.6150620563867439,0.6889472,0.5042342801994953,69.03858742011823,1.2822169977268187,5.0891,3.8069,15.483711135885049,-0.5955241584375002,0.0963250939084294
Ba(TmTe2)2,Ba3B6O11F2,0.6148575631591868,0.67757565,0.5207804063492,73.8316102405754,1.039516997726819,5.252710526336427,4.2132,16.384847293223228,-1.4518530068073563,-0.2110035127693914
Ba2Mn(AsO4)2,Ba2CaP4(H3O8)2,0.6146113356213508,0.6790275,0.5179870327961292,73.09298076835815,1.498186441755564,5.4657,3.9675,17.18882520482436,-0.1043184227159881,-0.06586011342155
AgHg2AsO4,Ba(AlCl4)2,0.6145424284908425,0.67495716,0.5239202922516196,74.80361914770603,0.9995169977268192,5.3891,4.3896,17.148148571559226,-1.2411205412973452,-0.0676599234554401
Ba(GdTe2)2,Al2Pb3F12,0.6142946928221567,0.6756617,0.5222441627280371,74.38571305230978,1.013858253812388,5.2252,4.211399999999999,16.232185176768496,-1.4361884005812309,-0.1267511991261813
Ba3In2O6,Ba(PO3)2,0.6142016109515205,0.67835903,0.5179654202582872,73.18560008374682,1.107916997726819,5.4349,4.327,17.40684437120676,-0.4790616831277035,0.0971111624682228
Ba2Mn(AsO4)2,Ba2P2O7,0.6141347861305966,0.6898442,0.5005706042091286,68.20039743874877,1.498186441755564,5.1483,3.6501,15.45472652545052,-0.7655774218774312,-0.2121859675077395
Ba(ErTe2)2,Ba3B6O11F2,0.6140242666001254,0.6742894,0.5236265435802774,74.84583757304628,1.0403169977268183,5.252710526336427,4.212400000000001,16.384847293223228,-1.4395209325216465,-0.2034944449719875
Ba(YTe2)2,Ba3B6H2O13,0.6138901208516039,0.68325466,0.5098432537605558,70.93090122192565,1.061316997726819,5.0891,4.0278,15.483711135885049,-1.0946859864136906,-0.243855206316103
Ba(HoTe2)2,Ba3B6H2O13,0.613862819045138,0.6799644,0.5147103383375993,72.33488307191556,1.0404169977268192,5.0891,4.0487,15.483711135885049,-1.1115902314136898,-0.2323955837676291
Ba3Bi6PbSe13,Ba2CaP4(H3O8)2,0.6136246628450668,0.67283994,0.5248016881166191,75.27837241920146,1.063916997726819,5.4657,4.4018,17.581490207109955,-1.434319715931106,-0.0961424871643418
AcFeO3,Al2SiO5,0.6136005714226784,0.68204594,0.5109324789765036,71.3132349460814,1.263816997726819,5.4454,4.1816,17.46643533343425,-0.6053303979374993,0.2132198201645303
Ba2GdMoO6,Ba3B6O11F2,0.6133952044663487,0.6766358,0.5185342339718485,73.54325107067592,1.1637169977268191,5.252710526336427,4.089,16.384847293223228,-0.1667712325454546,-0.0606505258009292
Ba4P2O,Ba2CaP4(H3O8)2,0.6132715046500149,0.6839919,0.5071908235785818,70.31503553417535,1.2965169977268192,5.4657,4.1692,17.581490207109955,-1.054046435680857,0.2149093351242444
Ba(SmTe2)2,Al2Pb3F12,0.6132685496071798,0.67359036,0.5227857713053183,74.78976944467139,1.051116997726819,5.2252,4.1741,16.232185176768496,-1.4505151616526597,-0.1359574519058
Ba2YCoO5,Ba2YC2(O2F)3,0.6128365192631163,0.67606354,0.5179959768601452,73.52434132074457,1.0272169977268188,5.263999999999999,4.236800000000001,16.447548766982095,-0.3864122240873016,0.003351586102719
Ba2Tl2O5,Ba2HoCl7,0.6127605283141144,0.68695885,0.5014630019366763,68.78282786872761,1.0156169977268188,5.4559,4.4403,17.526026148831015,-0.902330088703704,-0.268112514920163
Ba2Na2U(S2O)2,AlPO4,0.6125788456781921,0.67886263,0.5131530927082442,72.19675289977127,1.5081917121269697,5.6178,4.1096,17.75177749895441,-0.7637484654725206,0.151839595094413
Ba2MnMoO6,Ba3B6O11F2,0.6124871436993746,0.6823838,0.5076421211760411,70.63229380266228,1.520474388087488,5.252710526336427,3.7323,15.458153100013108,-0.5776955422523495,-0.1668408220132358
AgRh(SO4)2,Al2H16S3O20,0.6124845596092279,0.67625827,0.5168239404602188,73.27353896448241,1.4293169977268192,5.6055,4.1762,18.38077615890793,-0.2703972475135516,-0.0830419999042191
Ba(TbTe2)2,Ba(PO3)2,0.612200923291678,0.68267226,0.5064938404357302,70.36941746543732,1.0413169977268188,5.4349,4.3936,17.40684437120676,-1.194010920833334,-0.2647487254187909
Ba2SiTe4,Ba(PO3)2,0.6121237045961215,0.6701134,0.5251391397013252,75.74165424296723,1.3583169977268197,5.4349,4.0766,17.40684437120676,-1.6780743891666636,-0.1651866751704852
Ba2YCoO5,Ba3Tb(BO2)9,0.6120560870273208,0.6780318,0.5130924546975134,72.30526596567617,1.0272169977268188,5.1728,4.1456,15.94269133886722,-0.3224613029659489,-0.1584812813585488
AgRh(SO4)2,Ba2B11H7O22,0.6120507914160956,0.6781908,0.5128407225845429,72.23413522647644,1.4293169977268192,5.6652,4.2359,18.725422882466763,-1.1078606801488098,0.0099388559692154
Ba3In2O6,Ba3B6O11F2,0.6119957559247677,0.679412,0.5108713341106635,71.68057934559864,1.107916997726819,5.252710526336427,4.1448,16.384847293223228,-0.7054548596969688,0.2081644470179502
Ba2Tl2O5,Ba2DyCl7,0.6118413960928712,0.6820571,0.5065178513514483,70.46223569427326,1.0156169977268188,5.4194,4.4038,17.31921624773407,-0.9056708083703696,-0.2786230074026976
Ba(TbTe2)2,Ba3B6H2O13,0.6114604728031187,0.6793245,0.5096644055366587,71.46144925558455,1.0413169977268188,5.0891,4.0478000000000005,15.483711135885049,-1.0955007312946456,-0.2187361035624289
Ba3(TaS4)2,Ba3Tb(BO2)9,0.6113991327172837,0.6750989,0.5158494132474865,73.25669274828729,1.000616997726819,5.1728,4.1722,15.94269133886722,-1.288389703034335,-0.235223623028618
Ba(TbTe2)2,Al2Pb3F12,0.6112316454912772,0.67174965,0.5204546216789757,74.61927738972737,1.0413169977268188,5.2252,4.1839,16.232185176768496,-1.4587154265336162,-0.2162336575921986
Ba3Ta2Se9,Ba2B11H7O22,0.6110873120984639,0.68527925,0.4997993752263995,68.69745670074224,1.5010593186159011,5.6652,4.1641,18.222657761687785,-0.9941499005905248,-0.2608246679954852
Ba2MnSe3,Ba2B11H7O22,0.6110283278634282,0.6825604,0.5037302134459545,69.85052883815207,1.322916997726819,5.6652,4.3423,18.725422882466763,-0.7979316823773144,-0.2203210280266218
Ba3(TaS4)2,Ba(PO3)2,0.6105631213304565,0.6696961,0.5218636048131104,75.1867257489939,1.000616997726819,5.4349,4.4343,17.40684437120676,-1.1382255624890183,0.0404347924136842
Ba(TmTe2)2,Ba3B6H2O13,0.610397676381654,0.6779238,0.5091084782113294,71.55674303839818,1.039516997726819,5.0891,4.0496,15.483711135885049,-1.1269496406994026,-0.2602232319241406
Ba(HoTe2)2,Ba(PO3)2,0.6102407007199926,0.6776196,0.5091723126129317,71.61300723522086,1.0404169977268192,5.4349,4.3945,17.40684437120676,-1.2101004209523782,-0.2773239276368187
